instname,housed_under,college,school,department,program_area,program_level,cip_program,website_inst,website_program,website_catalog,course_titles
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Automata Theory
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Microprocessor Architecture
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Computer Security
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Wireless Networks
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Formal Languages and Syntactic Analysis I
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Advanced Object-Oriented Design and Programming
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Management of Software Development
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Theory of Computability
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Neural Networks
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Robotics
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Computer Vision
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Deep Learning for Natural Language Processing Units
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,3D Game Programming
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Data Mining
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Advanced Robotics
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Intelligent Systems
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Visual Perception and Learning
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Programming for GIS
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Computer Simulation
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Computational Linguistics
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Introduction to Speech Processing
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Scientific Computing
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Spatial Database
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Theory of Parallel Algorithms
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Speech Processing
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Selected Topics in Computer Science
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Special Study
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Algebraic Coding Theory
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Cryptography
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Mathematical Aspects of Systems Theory
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Applied Fourier Analysis
San Diego State University,Computing,College of Sciences,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.sdsu.edu/,https://cs.sdsu.edu/graduate-program/,https://catalog.sdsu.edu/preview_program.php?catoid=9&poid=8511&hl=%22computer+science%22&returnto=search,Advanced Numerical Methods: Computational Optimization
